"pel"	"year"	"mon"	"var"	"value"	"time"
"450"	1	1973	7	"ptot"	22.6	1973.55616438356
"451"	1	1973	8	"ntot"	417.5	1973.59726027397
"452"	1	1973	8	"ptot"	26.5	1973.59726027397
"453"	1	1973	9	"ntot"	340	1973.7095890411
"454"	1	1973	9	"ptot"	24.5	1973.7095890411
"455"	1	1974	6	"ntot"	326.25	1974.45479452055
"456"	1	1974	6	"ptot"	20	1974.45479452055
"457"	1	1974	7	"ntot"	345	1974.51506849315
"458"	1	1974	7	"ptot"	16	1974.51506849315
"459"	1	1974	8	"ntot"	446.25	1974.63287671233
"460"	1	1974	8	"ptot"	25	1974.63287671233
"461"	1	1974	9	"ntot"	732	1974.68383561644
"462"	1	1974	9	"ptot"	28.2	1974.68383561644
"463"	1	1975	6	"ntot"	326.875	1975.47671232877
"464"	1	1975	6	"ptot"	18	1975.47671232877
"465"	1	1975	7	"ntot"	340	1975.52465753425
"466"	1	1975	7	"ptot"	14.75	1975.52465753425
"467"	1	1975	8	"ntot"	367.222222222222	1975.62739726027
"468"	1	1975	8	"ptot"	21.5	1975.62739726027
"469"	1	1975	9	"ntot"	380	1975.74520547945
"470"	1	1975	9	"ptot"	26.5	1975.74520547945
"471"	1	1976	6	"ntot"	426	1976.44918032787
"472"	1	1976	6	"ptot"	27.2	1976.44918032787
"473"	1	1976	7	"ntot"	336.818181818182	1976.53340784898
"474"	1	1976	7	"ptot"	21.8181818181818	1976.53340784898
"475"	1	1976	8	"ntot"	435.833333333333	1976.60951730419
"476"	1	1976	8	"ptot"	24.3333333333333	1976.60951730419
"477"	1	1976	9	"ntot"	453.333333333333	1976.70947176685
"478"	1	1976	9	"ptot"	26.6666666666667	1976.70947176685
"479"	1	1977	6	"ntot"	270.833333333333	1977.47579908676
"480"	1	1977	6	"ptot"	19.75	1977.47579908676
"481"	1	1977	7	"ntot"	263	1977.52383561644
"482"	1	1977	7	"ptot"	16	1977.52383561644
"483"	1	1977	8	"ntot"	343.333333333333	1977.63531202435
"484"	1	1977	8	"ptot"	19.3333333333333	1977.63531202435
"485"	1	1977	9	"ntot"	355	1977.71506849315
"486"	1	1977	9	"ptot"	31	1977.71506849315
"487"	1	1978	6	"ntot"	284	1978.4701369863
"488"	1	1978	6	"ptot"	16	1978.4701369863
"489"	1	1978	7	"ntot"	250	1978.51643835616
"490"	1	1978	7	"ptot"	17.6666666666667	1978.51643835616
"491"	1	1978	8	"ntot"	297.5	1978.63578767123
"492"	1	1978	8	"ptot"	21.5625	1978.63578767123
"493"	1	1978	9	"ntot"	322.5	1978.69863013699
"494"	1	1978	9	"ptot"	34.25	1978.69863013699
"495"	1	1979	6	"ntot"	268.333333333333	1979.4698630137
"496"	1	1979	6	"ptot"	19.8333333333333	1979.4698630137
"497"	1	1979	7	"ntot"	288.3	1979.51397260274
"498"	1	1979	7	"ptot"	14.7	1979.51397260274
"499"	1	1979	8	"ntot"	356	1979.64
"500"	1	1979	8	"ptot"	21.9	1979.64
"501"	1	1979	9	"ntot"	320.833333333333	1979.68447488584
"502"	1	1979	9	"ptot"	24.0833333333333	1979.68447488584
"503"	1	1980	6	"ntot"	330	1980.47158469945
"504"	1	1980	6	"ptot"	20.9	1980.47158469945
"505"	1	1980	7	"ntot"	332.307692307692	1980.51387137453
"506"	1	1980	7	"ptot"	20.0769230769231	1980.51387137453
"507"	1	1980	8	"ntot"	367.5	1980.60928961749
"508"	1	1980	8	"ptot"	21.25	1980.60928961749
"509"	1	1980	9	"ntot"	328.333333333333	1980.6788099575
"510"	1	1980	9	"ptot"	18.2222222222222	1980.6788099575
"511"	1	1981	6	"ntot"	342.5	1981.45376712329
"512"	1	1981	6	"ptot"	16.125	1981.45376712329
"513"	1	1981	7	"ntot"	371.111111111111	1981.52237442922
"514"	1	1981	7	"ptot"	15.5	1981.52237442922
"515"	1	1981	8	"ntot"	365	1981.62465753425
"516"	1	1981	8	"ptot"	18.75	1981.62465753425
"517"	1	1981	9	"ntot"	368.888888888889	1981.67579908676
"518"	1	1981	9	"ptot"	23.3333333333333	1981.67579908676
"519"	1	1982	6	"ntot"	360	1982.44520547945
"520"	1	1982	6	"ptot"	15.5	1982.44520547945
"521"	1	1982	7	"ntot"	347	1982.51726027397
"522"	1	1982	7	"ptot"	18.6	1982.51726027397
"523"	1	1982	8	"ntot"	357.5	1982.64429223744
"524"	1	1982	8	"ptot"	22.0833333333333	1982.64429223744
"525"	1	1982	9	"ntot"	442.5	1982.71780821918
"526"	1	1982	9	"ptot"	23	1982.71780821918
"527"	1	1983	6	"ntot"	386.666666666667	1983.45936073059
"528"	1	1983	6	"ptot"	19.75	1983.45936073059
"529"	1	1983	7	"ntot"	370.833333333333	1983.52146118721
"530"	1	1983	7	"ptot"	16.75	1983.52146118721
"531"	1	1983	8	"ntot"	365.833333333333	1983.6301369863
"532"	1	1983	8	"ptot"	19.9166666666667	1983.6301369863
"533"	1	1983	9	"ntot"	367	1983.70082191781
"534"	1	1983	9	"ptot"	21.8	1983.70082191781
"535"	1	1984	6	"ntot"	350.625	1984.45116120219
"536"	1	1984	6	"ptot"	22.5625	1984.45116120219
"537"	1	1984	7	"ntot"	366.666666666667	1984.529143898
"538"	1	1984	7	"ptot"	25.6666666666667	1984.529143898
"539"	1	1984	8	"ntot"	392.777777777778	1984.62689738919
"540"	1	1984	8	"ptot"	23.5555555555556	1984.62689738919
"541"	1	1984	9	"ntot"	410	1984.69945355191
"542"	1	1984	9	"ptot"	28.75	1984.69945355191
"543"	1	1985	6	"ntot"	389.230769230769	1985.45100105374
"544"	1	1985	6	"ptot"	18.7692307692308	1985.45100105374
"545"	1	1985	7	"ntot"	356.25	1985.51780821918
"546"	1	1985	7	"ptot"	17.375	1985.51780821918
"547"	1	1985	8	"ntot"	350.555555555556	1985.62100456621
"548"	1	1985	8	"ptot"	19.6111111111111	1985.62100456621
"549"	1	1985	9	"ntot"	355	1985.71369863014
"550"	1	1985	9	"ptot"	24.25	1985.71369863014
"551"	1	1986	6	"ntot"	299.411764705882	1986.46269137792
"552"	1	1986	6	"ptot"	14.8235294117647	1986.46269137792
"553"	1	1986	7	"ntot"	340	1986.51689497717
"554"	1	1986	7	"ptot"	15.5	1986.51689497717
"555"	1	1986	8	"ntot"	377.058823529412	1986.61450443191
"556"	1	1986	8	"ptot"	19.4117647058824	1986.61450443191
"557"	1	1986	9	"ntot"	461.25	1986.69726027397
"558"	1	1986	9	"ptot"	22.2222222222222	1986.69680365297
"559"	1	1987	6	"ntot"	408.888888888889	1987.47092846271
"560"	1	1987	6	"ptot"	20.2777777777778	1987.47092846271
"561"	1	1987	7	"ntot"	396.666666666667	1987.51643835616
"562"	1	1987	7	"ptot"	19.8333333333333	1987.51643835616
"563"	1	1987	8	"ntot"	427.5	1987.61095890411
"564"	1	1987	8	"ptot"	21.25	1987.61095890411
"565"	1	1987	9	"ntot"	346.666666666667	1987.68730593607
"566"	1	1987	9	"ptot"	23.3333333333333	1987.68730593607
"567"	1	1988	6	"ntot"	421.666666666667	1988.46038251366
"568"	1	1988	6	"ptot"	21.5833333333333	1988.46038251366
"569"	1	1988	7	"ntot"	520	1988.53278688525
"570"	1	1988	7	"ptot"	32.25	1988.53278688525
"571"	1	1988	8	"ntot"	443.75	1988.62955373406
"572"	1	1988	8	"ptot"	22.1666666666667	1988.62955373406
"573"	1	1988	9	"ntot"	430.833333333333	1988.70491803279
"574"	1	1988	9	"ptot"	23.5	1988.70491803279
"575"	1	1989	6	"ntot"	435	1989.46078767123
"576"	1	1989	6	"ptot"	22.0625	1989.46078767123
"577"	1	1989	7	"ntot"	397.5	1989.51438356164
"578"	1	1989	7	"ptot"	23.25	1989.51438356164
"579"	1	1989	8	"ntot"	426.666666666667	1989.61598173516
"580"	1	1989	8	"ptot"	22.8888888888889	1989.61598173516
"581"	1	1989	9	"ntot"	451.111111111111	1989.69452054795
"582"	1	1989	9	"ptot"	21.5555555555556	1989.69452054795
"583"	1	1990	6	"ntot"	401.666666666667	1990.4595890411
"584"	1	1990	6	"ptot"	24	1990.4595890411
"585"	1	1990	7	"ntot"	453.75	1990.52534246575
"586"	1	1990	7	"ptot"	30.375	1990.52534246575
"587"	1	1990	8	"ntot"	416.818181818182	1990.61307596513
"588"	1	1990	8	"ptot"	28.9545454545455	1990.61307596513
"589"	1	1990	9	"ntot"	415.714285714286	1990.69510763209
"590"	1	1990	9	"ptot"	21.8571428571429	1990.69510763209
"591"	1	1991	6	"ntot"	381.25	1991.43949771689
"592"	1	1991	6	"ptot"	15.375	1991.43949771689
"593"	1	1991	7	"ntot"	372.5	1991.52835616438
"594"	1	1991	7	"ptot"	18.5	1991.52835616438
"595"	1	1991	8	"ntot"	333.684210526316	1991.61845710166
"596"	1	1991	8	"ptot"	18.6842105263158	1991.61845710166
"597"	1	1991	9	"ntot"	350.625	1991.68938356164
"598"	1	1991	9	"ptot"	20.625	1991.68938356164
"599"	1	1992	6	"ntot"	361	1992.46448087432
"600"	1	1992	6	"ptot"	18.45	1992.46448087432
"601"	1	1992	7	"ntot"	385	1992.54310868245
"602"	1	1992	7	"ptot"	19.2222222222222	1992.54310868245
"603"	1	1992	8	"ntot"	385	1992.61991499696
"604"	1	1992	8	"ptot"	17.3333333333333	1992.61991499696
"605"	1	1992	9	"ntot"	449.5	1992.71393442623
"606"	1	1992	9	"ptot"	23.8	1992.71393442623
"607"	1	1993	6	"ntot"	391.363636363636	1993.45205479452
"608"	1	1993	6	"ptot"	17.0909090909091	1993.45205479452
"609"	1	1993	7	"ntot"	367.777777777778	1993.53774733638
"610"	1	1993	7	"ptot"	19.3888888888889	1993.53774733638
"611"	1	1993	8	"ntot"	411.666666666667	1993.61537290715
"612"	1	1993	8	"ptot"	26.4444444444444	1993.61537290715
"613"	1	1993	9	"ntot"	382.222222222222	1993.71080669711
"614"	1	1993	9	"ptot"	24.1111111111111	1993.71080669711
"615"	1	1994	6	"ntot"	381.428571428571	1994.45335942596
"616"	1	1994	6	"ptot"	20.9047619047619	1994.45335942596
"617"	1	1994	7	"ntot"	367.222222222222	1994.53576864536
"618"	1	1994	7	"ptot"	18.8888888888889	1994.53576864536
"619"	1	1994	8	"ntot"	414.444444444444	1994.59802130898
"620"	1	1994	8	"ptot"	19.2222222222222	1994.59802130898
"621"	1	1994	9	"ntot"	358.181818181818	1994.69863013699
"622"	1	1994	9	"ptot"	19.3636363636364	1994.69863013699
"623"	1	1995	6	"ntot"	370.5	1995.45095890411
"624"	1	1995	6	"ptot"	22.8	1995.45095890411
"625"	1	1995	7	"ntot"	346.111111111111	1995.55403348554
"626"	1	1995	7	"ptot"	21.4444444444444	1995.55403348554
"627"	1	1995	8	"ntot"	331.363636363636	1995.61818181818
"628"	1	1995	8	"ptot"	22	1995.61818181818
"629"	1	1995	9	"ntot"	396.818181818182	1995.69439601494
"630"	1	1995	9	"ptot"	21.5454545454545	1995.69439601494
"631"	1	1996	6	"ntot"	350.714285714286	1996.44340359094
"632"	1	1996	6	"ptot"	18.7142857142857	1996.44340359094
"633"	1	1996	7	"ntot"	300.714285714286	1996.537470726
"634"	1	1996	7	"ptot"	20.4285714285714	1996.537470726
"635"	1	1996	8	"ntot"	395.714285714286	1996.61592505855
"636"	1	1996	8	"ptot"	18.7142857142857	1996.61592505855
"637"	1	1996	9	"ntot"	457.857142857143	1996.69203747073
"638"	1	1996	9	"ptot"	23.6428571428571	1996.69203747073
"639"	1	1997	6	"ntot"	343.571428571429	1997.45714285714
"640"	1	1997	6	"ptot"	23.8571428571429	1997.45714285714
"641"	1	1997	7	"ntot"	455.714285714286	1997.53346379648
"642"	1	1997	7	"ptot"	31.1428571428571	1997.53346379648
"643"	1	1997	8	"ntot"	414.285714285714	1997.61017612524
"644"	1	1997	8	"ptot"	30.7857142857143	1997.61017612524
"645"	1	1997	9	"ntot"	397.857142857143	1997.68688845401
"646"	1	1997	9	"ptot"	20.5	1997.68688845401
"647"	1	1998	6	"ntot"	382.222222222222	1998.46666666667
"648"	1	1998	6	"ptot"	22.0555555555556	1998.46666666667
"649"	1	1998	7	"ntot"	344.285714285714	1998.53268101761
"650"	1	1998	7	"ptot"	22.2857142857143	1998.53268101761
"651"	1	1998	8	"ntot"	308.125	1998.60547945205
"652"	1	1998	8	"ptot"	26.875	1998.60547945205
"653"	1	1998	9	"ntot"	334.285714285714	1998.68571428571
"654"	1	1998	9	"ptot"	26.1428571428571	1998.68571428571
"655"	1	1999	6	"ntot"	343.571428571429	1999.43561643836
"656"	1	1999	6	"ptot"	22.5	1999.43561643836
"657"	1	1999	7	"ntot"	355	1999.53150684932
"658"	1	1999	7	"ptot"	24	1999.53150684932
"659"	1	1999	8	"ntot"	367.857142857143	1999.60861056751
"660"	1	1999	8	"ptot"	18.4285714285714	1999.60861056751
"661"	1	1999	9	"ntot"	340.714285714286	1999.70450097847
"662"	1	1999	9	"ptot"	17.0714285714286	1999.70450097847
"663"	1	2000	6	"ntot"	378.571428571429	2000.44769711163
"664"	1	2000	6	"ptot"	17.5714285714286	2000.44769711163
"665"	1	2000	7	"ntot"	322.857142857143	2000.52380952381
"666"	1	2000	7	"ptot"	15.7857142857143	2000.52380952381
"667"	1	2000	8	"ntot"	303.571428571429	2000.63973458236
"668"	1	2000	8	"ptot"	17.0714285714286	2000.63973458236
"669"	1	2000	9	"ntot"	347.857142857143	2000.71467603435
"670"	1	2000	9	"ptot"	18	2000.71467603435
"671"	1	2001	6	"ntot"	300.833333333333	2001.44429223744
"672"	1	2001	6	"ptot"	12.0833333333333	2001.44429223744
"673"	1	2001	7	"ntot"	340.833333333333	2001.52557077626
"674"	1	2001	7	"ptot"	13.25	2001.52557077626
"675"	1	2001	8	"ntot"	345	2001.63378995434
"676"	1	2001	8	"ptot"	19.8333333333333	2001.63378995434
"677"	1	2001	9	"ntot"	395.714285714286	2001.71389432485
"678"	1	2001	9	"ptot"	25.3571428571429	2001.71389432485
"679"	1	2002	6	"ntot"	352.5	2002.44292237443
"680"	1	2002	6	"ptot"	17.6666666666667	2002.44292237443
"681"	1	2002	7	"ntot"	425.833333333333	2002.53607305936
"682"	1	2002	7	"ptot"	21.5	2002.53607305936
"683"	1	2002	8	"ntot"	400	2002.61324200913
"684"	1	2002	8	"ptot"	19.75	2002.61324200913
"685"	1	2002	9	"ntot"	393.333333333333	2002.6899543379
"686"	1	2002	9	"ptot"	25.6666666666667	2002.6899543379
"687"	1	2003	6	"ntot"	288.333333333333	2003.43881278539
"688"	1	2003	6	"ptot"	22.3333333333333	2003.43881278539
"689"	1	2003	7	"ntot"	381.666666666667	2003.53333333333
"690"	1	2003	7	"ptot"	15.3333333333333	2003.53333333333
"691"	1	2003	8	"ntot"	365.833333333333	2003.60228310502
"692"	1	2003	8	"ptot"	18.3333333333333	2003.60228310502
"693"	1	2003	9	"ntot"	327.5	2003.70776255708
"694"	1	2003	9	"ptot"	32.8333333333333	2003.70776255708
"695"	1	2004	6	"ntot"	294.166666666667	2004.45673952641
"696"	1	2004	6	"ptot"	30.5833333333333	2004.45673952641
"697"	1	2004	7	"ntot"	290.833333333333	2004.53187613843
"698"	1	2004	7	"ptot"	26.5833333333333	2004.53187613843
"699"	1	2004	8	"ntot"	411.666666666667	2004.62659380692
"700"	1	2004	8	"ptot"	32.4583333333333	2004.62659380692
"701"	1	2004	9	"ntot"	340.833333333333	2004.70765027322
"702"	1	2004	9	"ptot"	47.0833333333333	2004.70765027322
"703"	1	2005	6	"ntot"	343.333333333333	2005.4502283105
"704"	1	2005	6	"ptot"	21.75	2005.4502283105
"705"	1	2005	7	"ntot"	382.5	2005.52511415525
"706"	1	2005	7	"ptot"	21.75	2005.52511415525
"707"	1	2005	8	"ntot"	363.75	2005.62020547945
"708"	1	2005	8	"ptot"	19.375	2005.62020547945
"709"	1	2005	9	"ntot"	384.166666666667	2005.70273972603
"710"	1	2005	9	"ptot"	34.4166666666667	2005.70273972603
"711"	1	2006	6	"ntot"	350	2006.43082191781
"712"	1	2006	6	"ptot"	18.875	2006.43082191781
"713"	1	2006	7	"ntot"	338.125	2006.52534246575
"714"	1	2006	7	"ptot"	18.5625	2006.52534246575
"715"	1	2006	8	"ntot"	436.875	2006.63664383562
"716"	1	2006	8	"ptot"	24.1875	2006.63664383562
"717"	1	2006	9	"ntot"	348.75	2006.70068493151
"718"	1	2006	9	"ptot"	32.1875	2006.70068493151
"719"	1	2007	6	"ntot"	341.875	2007.4448630137
"720"	1	2007	6	"ptot"	20.25	2007.4448630137
"721"	1	2007	7	"ntot"	350.625	2007.56095890411
"722"	1	2007	7	"ptot"	28.875	2007.56095890411
"723"	1	2007	8	"ntot"	461.875	2007.61678082192
"724"	1	2007	8	"ptot"	30.1875	2007.61678082192
"725"	1	2007	9	"ntot"	372.5	2007.70239726027
"726"	1	2007	9	"ptot"	22.8125	2007.70239726027
"727"	1	2008	6	"ntot"	355.75	2008.42178961749
"728"	1	2008	6	"ptot"	20.3875	2008.42178961749
"729"	1	2008	7	"ntot"	366.875	2008.5443989071
"730"	1	2008	7	"ptot"	22.5075625	2008.5443989071
"731"	1	2008	8	"ntot"	411.0625	2008.62602459016
"732"	1	2008	8	"ptot"	25.57375	2008.62602459016
"733"	1	2008	9	"ntot"	373.6875	2008.7025273224
"734"	1	2008	9	"ptot"	22.975	2008.7025273224
"735"	1	2009	6	"ntot"	370.3125	2009.45684931507
"736"	1	2009	6	"ptot"	19.43375	2009.45684931507
"737"	1	2009	7	"ntot"	356.8125	2009.51952054795
"738"	1	2009	7	"ptot"	17.1875	2009.51952054795
"739"	1	2009	8	"ntot"	368.375	2009.6404109589
"740"	1	2009	8	"ptot"	16.2	2009.6404109589
"741"	1	2009	9	"ntot"	386.1875	2009.70410958904
"742"	1	2009	9	"ptot"	17.045	2009.70410958904
"743"	1	2010	6	"ntot"	329.9375	2010.43219178082
"744"	1	2010	6	"ptot"	14.4475	2010.43219178082
"745"	1	2010	7	"ntot"	367.5	2010.51335616438
"746"	1	2010	7	"ptot"	13.3675	2010.51335616438
"747"	1	2010	8	"ntot"	414.4375	2010.58869863014
"748"	1	2010	8	"ptot"	37.7146875	2010.58869863014
"749"	1	2010	9	"ntot"	360.625	2010.71164383562
"750"	1	2010	9	"ptot"	23.8859375	2010.71164383562
"751"	1	2011	6	"ntot"	318.875	2011.45308219178
"752"	1	2011	6	"ptot"	24.90875	2011.45308219178
"753"	1	2011	7	"ntot"	389.375	2011.52431506849
"754"	1	2011	7	"ptot"	26.8134375	2011.52431506849
"755"	1	2011	8	"ntot"	355.625	2011.60650684932
"756"	1	2011	8	"ptot"	30.7984375	2011.60650684932
"757"	1	2011	9	"ntot"	357.5	2011.67671232877
"758"	1	2011	9	"ptot"	25.7525	2011.67671232877
"759"	1	2012	6	"ntot"	311.3125	2012.43306010929
"760"	1	2012	6	"ptot"	19.7034375	2012.43306010929
"761"	1	2012	7	"ntot"	263.125	2012.50546448087
"762"	1	2012	7	"ptot"	16.8828125	2012.50546448087
"763"	1	2012	8	"ntot"	326.75	2012.59153005464
"764"	1	2012	8	"ptot"	19.3728125	2012.59153005464
"765"	1	2012	9	"ntot"	309.25	2012.68306010929
"766"	1	2012	9	"ptot"	20.583125	2012.68306010929
"767"	1	2013	6	"ntot"	359.90625	2013.45976027397
"768"	1	2013	6	"ptot"	20.76453125	2013.45976027397
"769"	1	2013	7	"ntot"	324.0625	2013.51609589041
"770"	1	2013	7	"ptot"	20.1128125	2013.51609589041
"771"	1	2013	8	"ntot"	388.9375	2013.59657534247
"772"	1	2013	8	"ptot"	19.8403125	2013.59657534247
"773"	1	2013	9	"ntot"	347.1875	2013.67054794521
"774"	1	2013	9	"ptot"	18.5878125	2013.67054794521
"775"	1	2014	6	"ntot"	347.666666666667	2014.44748858447
"776"	1	2014	6	"ptot"	24.1333333333333	2014.44748858447
"777"	1	2014	7	"ntot"	373.333333333333	2014.49863013699
"778"	1	2014	7	"ptot"	25.8333333333333	2014.49863013699
"779"	1	2014	8	"ntot"	321.25	2014.59657534247
"780"	1	2014	8	"ptot"	20.5625	2014.59657534247
"781"	1	2014	9	"ntot"	335.625	2014.69315068493
"782"	1	2014	9	"ptot"	24.1875	2014.69315068493
"783"	1	2015	6	"ntot"	278.823529411765	2015.47219983884
"784"	1	2015	6	"ptot"	22.2941176470588	2015.47219983884
"785"	1	2015	7	"ntot"	336.875	2015.54897260274
"786"	1	2015	7	"ptot"	22.1875	2015.54897260274
"787"	1	2015	8	"ntot"	344.285714285714	2015.62583170254
"788"	1	2015	8	"ptot"	22.2857142857143	2015.62583170254
"789"	1	2015	9	"ntot"	373.636363636364	2015.71058530511
"790"	1	2015	9	"ptot"	26.1818181818182	2015.71058530511
"791"	1	2016	6	"ntot"	318.75	2016.44626593807
"792"	1	2016	6	"ptot"	19.5416666666667	2016.44626593807
"793"	1	2016	7	"ntot"	378.181818181818	2016.55414803775
"794"	1	2016	7	"ptot"	21.3636363636364	2016.55414803775
"795"	1	2016	8	"ntot"	346.875	2016.64446721311
"796"	1	2016	8	"ptot"	20.75	2016.64446721311
"797"	1	2016	9	"ntot"	316.25	2016.72028688525
"798"	1	2016	9	"ptot"	22.25	2016.72028688525
"799"	1	2017	6	"ntot"	306.666666666667	2017.4301369863
"800"	1	2017	6	"ptot"	27.5	2017.4301369863
"801"	1	2017	7	"ntot"	309.375	2017.52705479452
"802"	1	2017	7	"ptot"	26.5625	2017.52705479452
"803"	1	2017	8	"ntot"	318.125	2017.60787671233
"804"	1	2017	8	"ptot"	30.875	2017.60787671233
"805"	1	2017	9	"ntot"	335.625	2017.69965753425
"806"	1	2017	9	"ptot"	31.3125	2017.69965753425
"807"	1	2018	6	"ntot"	342.5	2018.46952054795
"808"	1	2018	6	"ptot"	26.625	2018.46952054795
"809"	1	2018	7	"ntot"	442.916666666667	2018.55228310502
"810"	1	2018	7	"ptot"	27.0833333333333	2018.55228310502
"811"	1	2018	8	"ntot"	362.222222222222	2018.62100456621
"812"	1	2018	8	"ptot"	33.6111111111111	2018.62100456621
"813"	1	2018	9	"ntot"	395.625	2018.69143835616
"814"	1	2018	9	"ptot"	26.1294117647059	2018.69137792103
"815"	1	2019	6	"ntot"	348.125	2019.4595890411
"816"	1	2019	6	"ptot"	23.375	2019.4595890411
"817"	1	2019	7	"ntot"	386.111111111111	2019.54368340944
"818"	1	2019	7	"ptot"	27.5	2019.54368340944
"819"	1	2019	8	"ntot"	402	2019.61589041096
"820"	1	2019	8	"ptot"	29.8333333333333	2019.61589041096
"821"	1	2019	9	"ntot"	369.375	2019.7
"822"	1	2019	9	"ptot"	28	2019.7
"823"	1	2020	6	"ntot"	411.538461538462	2020.45838587642
"824"	1	2020	6	"ptot"	36.5	2020.45838587642
"825"	1	2020	7	"ntot"	331.875	2020.57069672131
"826"	1	2020	7	"ptot"	32.125	2020.57069672131
"827"	1	2020	8	"ntot"	356.25	2020.64856557377
"828"	1	2020	8	"ptot"	28.9375	2020.64856557377
"829"	1	2020	9	"ntot"	364.375	2020.72848360656
"830"	1	2020	9	"ptot"	38.9375	2020.72848360656
"831"	1	2021	6	"ntot"	320	2021.46883561644
"832"	1	2021	6	"ptot"	23.375	2021.46883561644
"833"	1	2021	7	"ntot"	315.625	2021.54726027397
"834"	1	2021	7	"ptot"	27	2021.54726027397
"835"	1	2021	8	"ntot"	361.875	2021.65308219178
"836"	1	2021	8	"ptot"	22.8125	2021.65308219178
"837"	1	2021	9	"ntot"	371.25	2021.72089041096
"838"	1	2021	9	"ptot"	31.5	2021.72089041096
