sampleID	valid_AphiaID	ww
6050	146590	0.002
6050	609460	73.28
6050	160567	0.002
6050	177576	6.87
6050	146552	137.4
6050	177590	468.534
6050	17640	183.2
6050	5	421.36
6050	5	975.54
6050	5	114.5
6050	118051	206.1
6050	1380298	1502.24
6050	160553	10.992
6050	160524	36.64
6050	984117	32.06
6050	148909	354.95
6050	149074	32.06
6050	149080	34.35
6050	17657	3847.2
6050	163247	206.1
6050	134529	75.57
6050	616378	0.458
6050	160591	4.763
6050	248135	4.351
6050	178936	68.7
6050	612498	9.16
6051	146570	35.775
6051	162673	240.408
6051	345457	214.65
6051	146590	0.002
6051	609460	45.792
6051	177576	17.172
6051	146552	171.72
6051	177590	465.934
6051	17640	28.62
6051	17640	57.24
6051	5	1637.064
6051	5	2100.708
6051	5	286.2
6051	5	228.96
6051	118051	128.79
6051	109538	286.2
6051	1380298	1465.344
6051	109553	214.65
6051	984117	4.007
6051	163487	78.133
6051	17657	4499.064
6051	134529	98.739
6051	616378	0.572
6051	160591	5.581
6051	248141	57.24
6051	612508	28.62
6051	596169	28.62
6052	146570	687
6052	146578	41.22
6052	146546	57.25
6052	162673	11862.2
6052	345457	1717.5
6052	146590	0.002
6052	177576	137.4
6052	146552	458
6052	177590	8085.99
6052	17640	458
6052	5	870.2
6052	5	938.9
6052	5	229
6052	109538	1145
6052	249721	343.5
6052	160524	1007.6
6052	984117	512.96
6052	148909	709.9
6052	149074	480.9
6052	163487	11208.405
6052	149046	103.05
6052	17657	68.7
6052	134529	17.175
6052	160543	206.1
6052	616378	6.87
6052	160591	43.166
6052	248135	43.51
6052	163100	45.8
6052	1289276	744.25
6052	1359367	114.5
6052	596169	114.5
6052	612498	183.2
6053	146619	1209.12
6053	146578	32.976
6053	146546	15.572
6053	162673	3847.2
6053	345457	916
6053	146590	0.002
6053	177576	247.32
6053	177590	3204.168
6053	17640	229
6053	5	329.76
6053	5	293.12
6053	5	183.2
6053	109553	2748
6053	148985	119.08
6053	160524	366.4
6053	984117	64.12
6053	163487	11288.784
6053	163602	18.32
6053	149046	82.44
6053	134529	27.48
6053	616378	3.664
6053	160591	10.717
6053	248135	34.808
6053	178936	183.2
6053	1359367	91.6
6053	612508	91.6
6053	596169	91.6
6053	580116	0.824
6059	146570	234.225
6059	146578	9.994
6059	146546	0.104
6059	146552	374.76
6059	177590	123.671
6059	17640	62.46
6059	5	324.792
6059	5	266.496
6059	5	270.66
6059	118051	3560.22
6059	109538	416.4
6059	110156	582.96
6059	160524	149.904
6059	984107	47.886
6059	984117	635.426
6059	148909	64.542
6059	160537	260.25
6059	163487	89.318
6059	163624	108.264
6059	149014	14.574
6059	149203	14.574
6059	149046	37.476
6059	178625	16.656
6059	624695	28.107
6059	164095	18.738
6059	616378	1.666
6059	163479	8.953
6059	160591	17.593
6059	248135	31.646
6059	163100	2.082
6059	178936	41.64
6059	1289276	108.264
6059	1359367	104.1
6059	249712	3.331
6059	612504	31.23
6059	596169	124.92
6059	612498	8.328
6059	576717	4.164
6060	146570	62.46
6060	146570	117.112
6060	146546	0.833
6060	146552	249.84
6060	177590	68.706
6060	17640	333.12
6060	5	191.544
6060	5	99.936
6060	5	208.2
6060	109603	249.84
6060	110205	364.35
6060	110223	520.5
6060	160524	2764.896
6060	984107	95.772
6060	984117	96.188
6060	160537	208.2
6060	149074	1515.696
6060	156690	249.84
6060	163487	186.755
6060	149308	16.24
6060	149014	43.722
6060	149046	93.69
6060	134529	6.246
6060	178583	41.64
6060	160543	21.861
6060	624695	290.439
6060	616378	0.625
6060	163479	8.953
6060	160591	3.519
6060	248135	7.912
6060	163100	4.164
6060	248141	62.46
6060	178936	135.33
6060	1289276	27.066
6060	1359367	41.64
6060	612504	72.87
6060	612508	20.82
6060	596169	41.64
6060	576717	6.246
6061	146565	2.862
6061	162673	64.12
6061	609460	769.44
6061	160567	0.002
6061	146552	45.8
6061	177590	196.482
6061	17640	68.7
6061	5	73.28
6061	5	1085.46
6061	5	297.7
6061	118051	309.15
6061	1380298	274.8
6061	1346683	5321.96
6061	148985	2.29
6061	984117	25.648
6061	149074	32.06
6061	148899	2.29
6061	149014	16.03
6061	149046	20.61
6061	17657	13.74
6061	163247	68.7
6061	134529	336.63
6061	616378	0.458
6061	160591	6.847
6061	178936	251.9
6061	612508	68.7
6061	596169	22.9
6061	612498	54.96
6062	146565	4.58
6062	146570	412.2
6062	146578	107.172
6062	146546	11.679
6062	162673	128.24
6062	177576	343.5
6062	146552	3114.4
6062	177590	1420.716
6062	17640	91.6
6062	17640	320.6
6062	5	274.8
6062	5	467.16
6062	5	961.8
6062	118051	206.1
6062	109538	458
6062	1380298	256.48
6062	1346683	1538.88
6062	249721	137.4
6062	160524	109.92
6062	984117	51.296
6062	163602	36.64
6062	149028	54.96
6062	149045	45.8
6062	149046	82.44
6062	172418	7.786
6062	149601	51.296
6062	17657	164.88
6062	134529	54.96
6062	616378	1.832
6062	160591	23.816
6062	248135	8.702
6062	178936	137.4
6062	178936	183.2
6062	1359367	229
6062	612508	137.4
6062	612498	109.92
6063	146570	915.84
6063	146578	91.584
6063	146546	9.54
6063	162673	3312.288
6063	609460	793.728
6063	160567	0.002
6063	177576	240.408
6063	146552	1297.44
6063	177590	1620.274
6063	17640	725.04
6063	5	381.6
6063	5	679.248
6063	5	343.44
6063	1380298	30.528
6063	1346683	908.208
6063	465524	38.16
6063	160524	91.584
6063	984117	16.027
6063	149069	57.24
6063	163487	729.238
6063	163602	15.264
6063	17657	183.168
6063	134529	194.616
6063	160543	17.172
6063	616378	1.908
6063	160591	10.418
6063	248135	14.501
6063	163100	11.448
6063	178936	343.44
6063	178936	76.32
6063	1289276	148.824
6063	1359367	76.32
6063	612498	61.056
6063	580116	0.343
6064	146619	906.84
6064	146570	14.312
6064	146578	27.48
6064	146546	15.114
6064	162673	128.24
6064	345457	57.25
6064	609460	109.92
6064	146552	687
6064	177590	347.622
6064	17640	286.25
6064	17640	45.8
6064	5	247.32
6064	5	265.64
6064	5	22.9
6064	118051	103.05
6064	1380298	256.48
6064	148985	11.45
6064	160524	146.56
6064	984107	52.67
6064	149074	96.18
6064	163487	276.861
6064	149046	27.48
6064	17657	1305.3
6064	134529	85.875
6064	178583	45.8
6064	616378	1.603
6064	160591	9.824
6064	248141	91.6
6064	178936	229
6064	1359367	22.9
6064	612504	11.45
6069	146552	2290
6069	177590	15.114
6069	106281	205.413
6069	17640	68.7
6069	5	137.4
6069	5	334.34
6069	5	160.3
6069	118051	206.1
6069	249721	68.7
6069	160524	512.96
6069	149074	641.2
6069	156690	549.6
6069	163487	35.724
6069	149524	270.22
6069	149014	48.09
6069	149046	274.8
6069	149150	5.725
6069	157061	73.28
6069	163247	68.7
6069	178625	4.58
6069	624695	133.965
6069	616378	0.916
6069	163479	19.694
6069	160591	8.931
6069	163100	9.16
6069	248141	22.9
6069	178936	68.7
6069	248145	18.32
6069	612508	114.5
6069	596169	206.1
6069	612498	82.44
6070	146570	458.1
6070	162673	85.512
6070	146552	5924.76
6070	177590	120.938
6070	17640	152.7
6070	17640	244.32
6070	5	366.48
6070	5	378.696
6070	5	244.32
6070	5	1343.76
6070	5	122.16
6070	1380298	48.864
6070	148985	18.324
6070	149297	70.242
6070	465524	48.864
6070	160524	24.432
6070	984117	42.756
6070	149074	726.852
6070	149080	351.21
6070	163487	1083.865
6070	148899	6.108
6070	149046	183.24
6070	149601	8.551
6070	8012	152.7
6070	17657	219.888
6070	134529	64.134
6070	178625	36.648
6070	624695	109.944
6070	616378	8.246
6070	163479	39.397
6070	160591	9.925
6070	248135	11.605
6070	163100	12.216
6070	248141	61.08
6070	178936	30.54
6070	178936	15.27
6070	1289276	119.106
6070	1359367	213.78
6070	612504	91.62
6070	612508	152.7
6070	596169	274.86
6070	610314	27.486
6071	177484	100.76
6071	146645	151.14
6071	146578	6.87
6071	146546	1.832
6071	609460	146.56
6071	160567	0.002
6071	177576	6.87
6071	146552	1557.2
6071	177590	50.38
6071	17640	194.65
6071	17640	91.6
6071	5	677.84
6071	5	728.22
6071	5	183.2
6071	5	45.8
6071	118051	103.05
6071	109603	274.8
6071	149074	448.84
6071	163487	1196.754
6071	148899	2.29
6071	17657	137.4
6071	134529	192.36
6071	616378	1.374
6071	160591	13.694
6071	248135	4.351
6071	1359367	22.9
6071	612504	22.9
6071	576717	2.29
6071	575737	11.45
6072	146578	21.132
6072	146546	5.283
6072	162673	49.308
6072	249690	39.623
6072	177576	58.113
6072	146552	1901.88
6072	177590	437.785
6072	17640	44.025
6072	5	197.232
6072	5	63.396
6072	5	176.1
6072	1380298	14.088
6072	110155	352.2
6072	160599	17.61
6072	148985	72.201
6072	149297	16.201
6072	160524	56.352
6072	984107	81.006
6072	149074	197.232
6072	149080	17.61
6072	163487	1291.165
6072	148899	3.522
6072	149046	36.981
6072	149601	19.723
6072	17657	707.922
6072	134529	7.924
6072	178583	17.61
6072	160543	18.491
6072	624695	15.849
6072	616378	1.585
6072	163479	7.572
6072	160591	3.205
6072	163100	1.761
6072	1359367	35.22
6072	612504	8.805
6072	596169	70.44
6075	146570	1.963
6075	146552	130.88
6075	177590	1.44
6075	17640	19.632
6075	17640	45.808
6075	5	177.997
6075	5	157.056
6075	5	170.144
6075	5	104.704
6075	118051	235.584
6075	1380298	31.411
6075	110156	1145.2
6075	110208	706.752
6075	149074	91.616
6075	163624	4.254
6075	149014	9.162
6075	149150	1.636
6075	157061	10.47
6075	17657	1122.95
6075	134529	3.926
6075	178625	1.309
6075	616378	0.262
6075	160591	1.616
6075	248135	1.243
6075	163100	1.963
6075	596169	6.544
6075	576717	0.654
6076	146570	1282.4
6076	146578	82.44
6076	146546	9.16
6076	162673	641.2
6076	249690	1946.5
6076	177576	103.05
6076	146552	4351
6076	177590	1763.3
6076	17640	114.5
6076	17640	91.6
6076	5	1007.6
6076	5	824.4
6076	5	114.5
6076	1380298	274.8
6076	148985	80.15
6076	149297	52.67
6076	163487	446.55
6076	163602	160.3
6076	149045	400.75
6076	149150	257.625
6076	17657	137.4
6076	134529	188.925
6076	624695	1030.5
6076	164095	309.15
6076	616378	13.74
6076	163479	49.235
6076	160591	19.35
6076	163101	27.48
6076	163100	11.45
6076	248141	1374
6076	1289276	297.7
6076	1359367	687
6076	612504	171.75
6076	612508	343.5
6076	608635	148.85
6076	596169	229
6077	146570	183.168
6077	177484	755.568
6077	146546	9.158
6077	162673	1121.904
6077	249690	128.79
6077	177576	51.516
6077	146552	228.96
6077	177590	1032.61
6077	17640	143.1
6077	5	870.048
6077	5	2724.624
6077	5	629.64
6077	118051	1030.32
6077	1380298	183.168
6077	1346683	80.136
6077	148985	446.472
6077	160524	45.792
6077	163487	66.971
6077	149150	42.93
6077	17657	446.472
6077	134529	274.752
6077	160543	8.586
6077	578226	21.751
6077	616378	38.923
6077	160591	31.997
6077	163100	5.724
6077	248141	515.16
6077	1289276	74.412
6077	1359367	343.44
6077	612504	57.24
6077	612508	57.24
6077	596169	57.24
6078	146645	100.76
6078	146546	11.679
6078	162673	641.2
6078	345457	1030.5
6078	146590	0.002
6078	177576	5949.42
6078	146552	1832
6078	177590	796.004
6078	17640	45.8
6078	17640	549.6
6078	155555	210.68
6078	115090	4.58
6078	5	549.6
6078	5	925.16
6078	5	458
6078	109538	1832
6078	1380298	109.92
6078	148985	128.24
6078	149074	64.12
6078	163487	125.034
6078	163602	192.36
6078	172418	7.786
6078	157061	146.56
6078	17657	1209.12
6078	134529	233.58
6078	160543	68.7
6078	624695	20.61
6078	616378	0.458
6078	163479	19.694
6078	160591	13.694
6078	248135	8.702
6078	1359367	45.8
6078	612499	54.96
6078	596169	91.6
6079	146546	0.832
6079	146552	41.6
6079	177590	9.152
6079	17640	93.6
6079	17640	187.2
6079	5	291.2
6079	5	128.96
6079	5	187.2
6079	149074	58.24
6079	163487	56.784
6079	148899	2.08
6079	17657	237.12
6079	134529	18.72
6079	160591	2.163
6079	248135	3.952
6079	248141	83.2
6083	146570	36.252
6083	249690	19.08
6083	146552	114.48
6083	17640	85.86
6083	17640	13.356
6083	17640	209.88
6083	5	442.656
6083	5	282.384
6083	5	152.64
6083	5	76.32
6083	118051	18
6083	110156	268.8
6083	109553	286.2
6083	110208	33.6
6083	388485	198.432
6083	160599	381.6
6083	148985	5.724
6083	149297	17.554
6083	149120	1.12
6083	149074	160.272
6083	163487	506.002
6083	163624	37.206
6083	149014	2096.892
6083	149150	4.77
6083	157061	61.056
6083	17657	389.232
6083	624695	583.848
6083	160591	1.24
6083	163101	0.572
6083	248135	14.501
6083	249712	3.053
6083	612508	57.24
6084	146570	60.06
6084	146546	4.004
6084	249690	185.9
6084	146552	343.2
6084	177590	12.584
6084	17640	243.1
6084	17640	48.62
6084	17640	85.8
6084	5	217.36
6084	5	715
6084	5	286
6084	109538	112
6084	1380298	68.64
6084	110156	5.6
6084	110007	8
6084	110208	80
6084	248097	1944.8
6084	148985	17.16
6084	149297	118.404
6084	160524	480.48
6084	149075	1430
6084	163487	89.232
6084	149014	1881.88
6084	149150	14.3
6084	134529	55.77
6084	178583	314.6
6084	624695	51.48
6084	616378	2.574
6084	163479	98.384
6084	160591	0.744
6084	248134	3.146
6084	248135	10.868
6084	248141	114.4
6084	1289276	148.72
6084	1359367	114.4
6084	612508	28.6
6084	576717	11.44
6084	577930	183.04
6085	146570	687
6085	146578	43.968
6085	146546	20.839
6085	162673	2693.04
6085	177659	0.8
6085	345457	4
6085	146552	366.4
6085	177590	5612.332
6085	17640	91.6
6085	17640	224.42
6085	17640	1374
6085	115090	13.74
6085	5	146.56
6085	5	210.68
6085	5	320.6
6085	109603	9.6
6085	109538	44
6085	1380298	1722.08
6085	110321	8
6085	1346683	4.48
6085	110155	196
6085	157240	1.856
6085	148985	302.28
6085	149297	63.204
6085	149287	45.8
6085	149074	256.48
6085	156690	4.8
6085	163487	571.584
6085	149046	13.74
6085	175438	29.312
6085	8012	2
6085	17657	3984.6
6085	134529	89.31
6085	178734	54.96
6085	624695	103.05
6085	163479	19.694
6085	160591	11.313
6085	163101	6.87
6085	163100	13.74
6085	248141	732.8
6085	1359367	366.4
6085	596169	137.4
6085	596169	714.48
6085	178956	11.45
6086	146570	412.2
6086	146578	27.48
6086	146546	14.198
6086	146557	705.32
6086	249690	80.15
6086	160566	10.56
6086	156692	0.008
6086	146552	91.6
6086	177590	2901.888
6086	600861	11.45
6086	17640	91.6
6086	17640	50.38
6086	17640	503.8
6086	155555	526.7
6086	115090	9.16
6086	5	329.76
6086	5	238.16
6086	5	824.4
6086	118051	52.2
6086	109603	4.8
6086	1380298	36.64
6086	1346683	3.36
6086	110155	188
6086	162770	16
6086	148985	425.94
6086	149297	42.136
6086	149074	4873.12
6086	149080	45.8
6086	156690	62.4
6086	163487	1196.754
6086	149203	32.06
6086	175438	3.2
6086	149150	45.8
6086	157061	73.28
6086	17657	906.84
6086	134529	34.35
6086	178625	18.32
6086	164095	41.22
6086	163479	39.388
6086	160591	19.648
6086	163101	8.244
6086	248135	8.702
6086	163100	4.58
6086	248141	458
6086	1359367	91.6
6086	596169	45.8
6086	612498	18.32
6087	146570	0.477
6087	146578	30.91
6087	162673	53.424
6087	249690	14.31
6087	146552	190.8
6087	177590	151.114
6087	17640	85.86
6087	17640	17.172
6087	17640	343.44
6087	155555	43.884
6087	115090	7.632
6087	5	122.112
6087	5	148.824
6087	5	228.96
6087	118051	19.8
6087	109603	4.8
6087	109538	2
6087	1380298	76.32
6087	1346683	65.8
6087	110155	192
6087	248097	515.16
6087	148985	78.228
6087	149297	70.214
6087	148909	59.148
6087	149074	1629.432
6087	156690	12.8
6087	163487	431.59
6087	175438	6.106
6087	149150	4.77
6087	17657	1991.952
6087	134529	42.93
6087	178583	95.4
6087	178625	15.264
6087	624695	17.172
6087	616378	1.336
6087	163479	8.204
6087	160591	22.324
6087	163101	1.717
6087	163100	1.908
6087	248141	171.72
6087	1359367	19.08
6087	596169	19.08
6091	146645	31.46
6091	17640	64.35
6091	17640	77.22
6091	17640	12.4
6091	17640	57.2
6091	115090	5.72
6091	5	183.04
6091	5	197.34
6091	5	429
6091	118051	57.6
6091	109603	4.8
6091	109538	143
6091	1380298	80.08
6091	110156	2979.2
6091	1346683	0.56
6091	1380043	400.4
6091	110208	8
6091	110210	5.8
6091	110223	70
6091	388485	171.6
6091	148985	37.18
6091	149297	177.606
6091	163063	14.3
6091	160524	34.32
6091	148909	44.33
6091	160537	250.25
6091	149074	3483.48
6091	156690	128
6091	163487	384.813
6091	149308	5.577
6091	149014	140.14
6091	175438	18.304
6091	149150	529.1
6091	17657	308.88
6091	134529	49.335
6091	624695	12.87
6091	160591	2.045
6091	248135	5.434
6092	146645	453.42
6092	146546	4.237
6092	162673	1.12
6092	177576	968.67
6092	146552	91.6
6092	600861	22.9
6092	17640	194.65
6092	17640	251.9
6092	17640	618.3
6092	155555	52.67
6092	115090	199.23
6092	5	174.04
6092	5	311.44
6092	5	160.3
6092	118051	25.2
6092	109538	4
6092	1380298	366.4
6092	1346683	2.24
6092	110155	100
6092	110210	17.4
6092	388485	242.74
6092	148985	6.87
6092	149297	42.136
6092	149074	1057.98
6092	148912	530.822
6092	156690	115.2
6092	662060	10
6092	149014	96.18
6092	149150	17.175
6092	17657	96.18
6092	134529	532.425
6092	624695	30.915
6092	160591	15.183
6092	163101	3.435
6092	248135	4.351
6092	163100	4.58
6092	248141	137.4
6092	1359367	45.8
6092	596169	91.6
6092	612498	9.16
6093	146645	916.08
6093	146578	24.984
6093	146546	30.397
6093	162673	408.072
6093	345457	104.1
6093	146590	0.002
6093	177576	4184.82
6093	146552	832.8
6093	600861	145.74
6093	17640	62.46
6093	17640	108.264
6093	17640	166.56
6093	115090	295.644
6093	5	183.216
6093	5	391.416
6093	5	333.12
6093	118051	187.38
6093	109473	82
6093	109538	64
6093	1380298	4363.872
6093	1346683	63.84
6093	110155	688
6093	160553	6.662
6093	388485	58.296
6093	148985	212.364
6093	149297	134.081
6093	148909	258.168
6093	149074	29.148
6093	163487	81.198
6093	17657	1623.96
6093	134529	281.07
6093	624695	299.808
6093	160591	43.306
6093	163101	12.492
6093	248135	15.823
6093	163100	4.164
6093	248141	83.28
6093	1359367	208.2
6093	596169	166.56
6094	146645	1648.944
6094	146578	0.192
6094	146546	53.299
6094	162673	3206.28
6094	345457	30
6094	146590	0.002
6094	609460	1.28
6094	160567	NA
6094	177576	5109.228
6094	146552	999.36
6094	177590	82.447
6094	600861	405.99
6094	17640	145.74
6094	17640	262.332
6094	17640	416.4
6094	115090	333.12
6094	5	349.776
6094	5	416.4
6094	5	707.88
6094	109473	1
6094	109477	6
6094	1380298	266.496
6094	110149	91.2
6094	110321	24
6094	1346683	160.72
6094	110155	24
6094	1380043	1.6
6094	388485	49.968
6094	148985	74.952
6094	149297	19.154
6094	149287	20.82
6094	156690	38.4
6094	163487	81.198
6094	163624	54.132
6094	149045	20.82
6094	17657	2723.256
6094	134529	468.45
6094	134529	5.83
6094	160543	37.476
6094	164095	37.476
6094	163479	35.81
6094	160591	36.81
6094	163101	14.99
6094	248135	15.823
6094	163100	20.82
6094	248141	0.8
6094	1289276	54.132
6094	1359367	41.64
6094	249712	6.662
6094	596169	41.64
6094	575737	20.82
6095	146645	50.38
6095	146578	10.992
6095	146546	24.846
6095	162673	192.36
6095	345457	629.75
6095	146590	0.002
6095	177576	1525.14
6095	146552	45.8
6095	177590	186.406
6095	600861	91.6
6095	17640	22.9
6095	17640	210.68
6095	17640	22.9
6095	115090	6.87
6095	5	91.6
6095	5	416.78
6095	5	206.1
6095	118051	44.1
6095	109603	2.4
6095	109473	1.5
6095	109538	8
6095	1380298	1.12
6095	110321	4
6095	1346683	32.2
6095	110155	58
6095	388485	64.12
6095	148985	4.58
6095	148960	14.885
6095	163487	107.172
6095	149376	0.4
6095	149045	11.45
6095	8012	2
6095	134529	329.76
6095	134529	8.015
6095	160543	30.915
6095	624695	30.915
6095	160591	11.015
6095	163101	2.061
6095	163100	2.29
6095	248141	34.35
6095	1359367	137.4
6095	596169	22.9
6096	146567	2.061
6096	146645	30.228
6096	146578	3.298
6096	146546	3.916
6096	162673	166.712
6096	249690	4.58
6096	841718	17.862
6096	345457	206.1
6096	146590	0.002
6096	177576	294.036
6096	146552	219.84
6096	177504	34.808
6096	17640	22.9
6096	17640	5.954
6096	17640	77.86
6096	155555	31.602
6096	115090	4.122
6096	5	27.48
6096	5	47.632
6096	5	41.22
6096	118051	3.42
6096	109603	3.36
6096	109473	0.1
6096	109538	0.4
6096	1380298	3.664
6096	110321	4.8
6096	1346683	0.112
6096	110155	5.2
6096	388485	7.328
6096	148985	7.786
6096	149297	2.107
6096	149271	3.6
6096	148909	70.99
6096	149074	6.412
6096	149074	1.603
6096	148912	80.058
6096	156690	3.84
6096	662060	2
6096	175438	4.397
6096	17657	5.496
6096	134529	20.61
6096	178734	21.984
6096	160543	16.488
6096	624695	2.061
6096	163479	5.908
6096	160591	2.263
6096	163101	2.748
6096	163100	0.458
6096	248141	9.16
6096	1359367	54.96
6096	576706	2.29
6096	178956	2.29
6096	576717	1.832
6097	146565	0.954
6097	146645	1175.328
6097	146578	109.901
6097	146546	15.073
6097	162673	614.376
6097	345457	1
6097	146590	NA
6097	609460	305.28
6097	177576	767.016
6097	177590	8.395
6097	17640	181.26
6097	17640	87.768
6097	17640	114.48
6097	115090	20.988
6097	5	190.8
6097	5	347.256
6097	5	152.64
6097	109538	4
6097	1380298	534.24
6097	110321	8
6097	110155	32
6097	388485	64.872
6097	162770	16
6097	148985	9.54
6097	149271	144
6097	149074	26.712
6097	148912	50.753
6097	17657	137.376
6097	134529	120.204
6097	624695	17.172
6097	160591	15.875
6097	163101	2.862
6097	248135	7.25
6097	163100	1.908
6097	248141	9.54
6097	248145	15.264
6097	1359367	76.32
6097	576717	1.908
6103	12	99.216
6103	146565	1.908
6103	146645	8.8
6103	146546	3.434
6103	162673	106.848
6103	177576	34.344
6103	146552	29.6
6103	17640	57.24
6103	17640	68.688
6103	17640	114.48
6103	115090	7.632
6103	5	228.96
6103	5	152.64
6103	118051	237.6
6103	109538	68
6103	110156	44.8
6103	110007	4
6103	110155	32
6103	110208	118.4
6103	110210	11.6
6103	110223	20
6103	248110	19.08
6103	388485	160.272
6103	388485	17.172
6103	162770	32
6103	148985	7.632
6103	149297	17.554
6103	160524	183.168
6103	160537	29
6103	149074	2070.18
6103	149079	21.28
6103	156690	166.4
6103	156690	20.8
6103	163487	5580.9
6103	662060	10
6103	149308	44.647
6103	163646	22.64
6103	149014	854.784
6103	175400	106.848
6103	149150	66.78
6103	17657	1121.904
6103	134529	11.448
6103	178625	45.792
6103	624695	34.344
6103	163479	16.409
6103	160591	3.969
6103	163101	9.158
6103	248135	7.25
6103	1289276	198.432
6103	1359367	228.96
6103	249712	6.106
6103	612508	38.16
6103	596169	763.2
6104	12	115.976
6104	146565	6.486
6104	146645	11.44
6104	146578	7.325
6104	146546	1.068
6104	162673	1.68
6104	177576	54.936
6104	146552	274.68
6104	600861	3.815
6104	17640	53.41
6104	17640	119.028
6104	17640	152.6
6104	115090	41.202
6104	5	91.56
6104	5	67.144
6104	118051	140.4
6104	109538	20
6104	1380298	183.12
6104	110149	36.624
6104	1346683	0.56
6104	110155	64
6104	1380043	1.6
6104	110208	12.8
6104	110210	23.2
6104	388485	67.144
6104	148985	4.578
6104	149241	68.67
6104	163063	91.56
6104	160524	183.12
6104	149074	459.326
6104	149079	1.96
6104	148912	23.195
6104	156690	19.2
6104	149014	1677.074
6104	149150	3.815
6104	134529	50.358
6104	178583	15.26
6104	178625	161.756
6104	624695	89.271
6104	163479	6.562
6104	160591	9.522
6104	163101	21.517
6104	163100	1.526
6104	248141	15.26
6104	1289276	19.838
6104	1359367	45.78
6104	612508	30.52
6104	596169	15.26
6104	576717	6.104
6105	12	122.16
6105	177100	9.84
6105	146645	58.96
6105	146578	0.672
6105	146546	20.92
6105	162673	256.536
6105	609460	1.28
6105	177576	64.134
6105	146552	93.6
6105	177590	6.719
6105	17640	213.78
6105	17640	171.024
6105	17640	305.4
6105	115090	119.106
6105	5	109.944
6105	5	299.292
6105	118051	88.2
6105	109603	4.8
6105	840689	216.834
6105	109538	32
6105	1380298	1954.56
6105	1346683	0.56
6105	110155	92
6105	388485	36.648
6105	149297	14.048
6105	160524	3.52
6105	149287	213.78
6105	149075	10612.65
6105	148912	243.709
6105	983826	0.4
6105	149150	7.635
6105	17657	164.916
6105	134529	201.564
6105	624695	68.715
6105	160591	21.042
6105	163101	14.659
6105	248141	30.54
6105	248145	12.216
6105	249712	7.33
6105	612504	15.27
6105	612508	30.54
6105	596169	244.32
6106	12	109.2
6106	146565	8.84
6106	146645	114.4
6106	146578	54.912
6106	146546	11.752
6106	162673	320.32
6106	177576	68.64
6106	146552	83.2
6106	177590	4.576
6106	17640	10.4
6106	17640	29.12
6106	17640	20.8
6106	115090	16.64
6106	5	174.72
6106	5	191.36
6106	118051	286.2
6106	109603	38.4
6106	110155	132
6106	388485	24.96
6106	148985	2.08
6106	148960	40.56
6106	149287	124.8
6106	149074	3923.92
6106	149079	0.56
6106	148912	339.872
6106	156690	12.8
6106	662060	10
6106	149045	10.4
6106	17657	199.68
6106	178583	41.6
6106	160543	0.18
6106	624695	56.16
6106	160591	30.014
6106	163101	3.744
6106	163100	4.16
6106	248141	104
6106	248145	16.64
6106	1359367	1.2
6106	612508	20.8
6106	596169	124.8
6106	576717	2.08
6107	12	93.89
6107	146565	3.435
6107	146645	188.32
6107	146578	79.692
6107	146546	41.678
6107	162673	448.84
6107	625374	12.96
6107	609460	16.64
6107	177576	68.7
6107	146552	30.4
6107	177590	30.228
6107	17640	183.2
6107	17640	22.9
6107	17640	778.6
6107	115090	13.74
6107	5	311.44
6107	5	183.2
6107	118051	1.8
6107	109603	33.6
6107	1380298	183.2
6107	110149	109.92
6107	110155	144
6107	837535	10.8
6107	110210	5.8
6107	110223	290
6107	248097	91.6
6107	148985	13.74
6107	149297	21.068
6107	149271	72
6107	148960	4.42
6107	162877	5.04
6107	149287	1167.9
6107	149074	11589.69
6107	148912	783.18
6107	149045	22.9
6107	17657	7172.28
6107	134529	130.53
6107	178583	45.8
6107	178625	18.32
6107	624695	103.05
6107	163479	19.694
6107	160591	13.694
6107	163101	6.87
6107	248141	45.8
6107	164061	4.4
6107	1289276	119.08
6107	1359367	1.6
6107	612508	0.4
6107	596169	3.6
6107	178956	11.45
6108	12	9.266
6108	146645	3.52
6108	146546	0.572
6108	625374	14.4
6108	345457	1
6108	146590	NA
6108	609460	18.304
6108	177576	6.864
6108	146552	0.8
6108	177590	2.517
6108	17640	11.44
6108	17640	76.648
6108	17640	22.88
6108	115090	3.432
6108	5	260.832
6108	5	98.384
6108	5	366.08
6108	118051	81
6108	109603	9.6
6108	1380298	9.152
6108	110321	8
6108	248097	11.44
6108	162770	16
6108	149287	5.72
6108	149074	16.016
6108	148912	26.083
6108	662060	10
6108	175794	0.252
6108	134529	32.604
6108	160591	3.123
6108	163101	2.059
6108	248135	2.174
6108	160602	13.728
6109	12	15.457
6109	146645	3.96
6109	146546	0.344
6109	625374	14.4
6109	609460	58.88
6109	17640	80.15
6109	17640	12.595
6109	17640	229
6109	155555	26.335
6109	115090	1.145
6109	5	68.7
6109	5	41.22
6109	118051	14.4
6109	109603	4.8
6109	1380298	36.64
6109	110149	1.44
6109	110155	114.5
6109	248097	11.45
6109	149271	144
6109	149287	11.45
6109	149074	64.12
6109	163624	1.69
6109	175326	8
6109	149045	5.725
6109	149208	0.38
6109	17657	9178.32
6109	134529	18.892
6109	624695	10.305
6109	160591	2.382
6109	248135	4.351
6109	612508	11.45
6113	12	27.666
6113	12	228.96
6113	146570	47.7
6113	146645	4.4
6113	162673	2.8
6113	146552	8
